ampl.tab 3 1
la_id	fuel	year	fuel_price
S1	Gas	2023	14.0603100833333
S1	Gas	2024	14.2009131833333
S1	Gas	2025	14.3429223133333
S1	Gas	2026	14.4863515366667
S1	Gas	2027	14.63121505
S1	Gas	2028	14.7775272066667
S1	Gas	2029	14.9253024766667
S1	Gas	2030	15.0745555033333
S1	Geothermal	2011	0
S1	Geothermal	2012	0
S1	Geothermal	2013	0
S1	Geothermal	2014	0
S1	Geothermal	2015	0
S1	Geothermal	2016	0
S1	Geothermal	2017	0
S1	Geothermal	2018	0
S1	Geothermal	2019	0
S1	Geothermal	2020	0
S1	Geothermal	2021	0
S1	Geothermal	2022	0
S1	Geothermal	2023	0
S1	Geothermal	2024	0
S1	Geothermal	2025	0
S1	Geothermal	2026	0
S1	Geothermal	2027	0
S1	Geothermal	2028	0
S1	Geothermal	2029	0
S1	Geothermal	2030	0
S1	Water	2011	0
S1	Water	2012	0
S1	Water	2013	0
S1	Water	2014	0
S1	Water	2015	0
S1	Water	2016	0
S1	Water	2017	0
S1	Water	2018	0
S1	Water	2019	0
S1	Water	2020	0
S1	Water	2021	0
S1	Water	2022	0
S1	Water	2023	0
S1	Water	2024	0
S1	Water	2025	0
S1	Water	2026	0
S1	Water	2027	0
S1	Water	2028	0
S1	Water	2029	0
S1	Water	2030	0
S10	Bio_Liquid	2011	2.27
S10	Bio_Liquid	2012	2.32675
S10	Bio_Liquid	2013	2.38491875
S10	Bio_Liquid	2014	2.44454171875
S10	Bio_Liquid	2015	2.50565526171875
S10	Bio_Liquid	2016	2.56829664326172
S10	Bio_Liquid	2017	2.63250405934326
S10	Bio_Liquid	2018	2.69831666082684
S10	Bio_Liquid	2019	2.76577457734751
S10	Bio_Liquid	2020	2.8349189417812
S10	Bio_Liquid	2021	2.90579191532573
S10	Bio_Liquid	2022	2.97843671320888
S10	Bio_Liquid	2023	3.0528976310391
S10	Bio_Liquid	2024	3.12922007181507
S10	Bio_Liquid	2025	3.20745057361045
S10	Bio_Liquid	2026	3.28763683795071
S10	Bio_Liquid	2027	3.36982775889948
S10	Bio_Liquid	2028	3.45407345287197
S10	Bio_Liquid	2029	3.54042528919377
S10	Bio_Liquid	2030	3.62893592142361
S10	Bio_Solid	2011	2.27
S10	Bio_Solid	2012	2.32675
S10	Bio_Solid	2013	2.38491875
S10	Bio_Solid	2014	2.44454171875
S10	Bio_Solid	2015	2.50565526171875
S10	Bio_Solid	2016	2.56829664326172
S10	Bio_Solid	2017	2.63250405934326
S10	Bio_Solid	2018	2.69831666082684
S10	Bio_Solid	2019	2.76577457734751
S10	Bio_Solid	2020	2.8349189417812
S10	Bio_Solid	2021	2.90579191532573
S10	Bio_Solid	2022	2.97843671320888
S10	Bio_Solid	2023	3.0528976310391
S10	Bio_Solid	2024	3.12922007181507
S10	Bio_Solid	2025	3.20745057361045
S10	Bio_Solid	2026	3.28763683795071
S10	Bio_Solid	2027	3.36982775889948
S10	Bio_Solid	2028	3.45407345287197
S10	Bio_Solid	2029	3.54042528919377
S10	Bio_Solid	2030	3.62893592142361
S10	Coal	2011	4.967879853
S10	Coal	2012	5.211159696
S10	Coal	2013	5.430342384
S10	Coal	2014	4.968143758
S10	Coal	2015	5.02432779
S10	Coal	2016	5.220597905
S10	Coal	2017	5.428793118
S10	Coal	2018	5.667646536
S10	Coal	2019	5.853703191
S10	Coal	2020	5.938679865
S10	Coal	2021	6.013728634
S10	Coal	2022	6.013728634
S10	Coal	2023	6.103934563
S10	Coal	2024	6.195493582
S10	Coal	2025	6.288425986
S10	Coal	2026	6.382752375
S10	Coal	2027	6.478493661
S10	Coal	2028	6.575671066
S10	Coal	2029	6.674306132
S10	Coal	2030	6.774420724
S10	DistillateFuelOil	2011	23.900645485
S10	DistillateFuelOil	2012	23.754548945
S10	DistillateFuelOil	2013	24.636755985
S10	DistillateFuelOil	2014	25.240578205
S10	DistillateFuelOil	2015	26.18240553
S10	DistillateFuelOil	2016	27.080470115
S10	DistillateFuelOil	2017	28.301669235
S10	DistillateFuelOil	2018	29.56304332
S10	DistillateFuelOil	2019	30.34475257
S10	DistillateFuelOil	2020	31.15765865
S10	DistillateFuelOil	2021	31.9894225
S10	DistillateFuelOil	2022	31.9894225
S10	DistillateFuelOil	2023	32.149369615
S10	DistillateFuelOil	2024	32.31011646
S10	DistillateFuelOil	2025	32.471667045
S10	DistillateFuelOil	2026	32.63402538
S10	DistillateFuelOil	2027	32.797195505
S10	DistillateFuelOil	2028	32.961181485
S10	DistillateFuelOil	2029	33.12598739
S10	DistillateFuelOil	2030	33.291617325
S10	Wind	2011	0
S10	Wind	2012	0
S10	Wind	2013	0
S10	Wind	2014	0
S10	Wind	2015	0
S10	Wind	2016	0
S10	Wind	2017	0
S10	Wind	2018	0
S10	Wind	2019	0
S10	Wind	2020	0
S10	Wind	2021	0
S10	Wind	2022	0
S10	Wind	2023	0
S10	Wind	2024	0
S10	Wind	2025	0
S10	Wind	2026	0
S10	Wind	2027	0
S10	Wind	2028	0
S10	Wind	2029	0
S10	Wind	2030	0
S11	DistillateFuelOil	2011	20.31659813225
S11	DistillateFuelOil	2012	20.192409661
S11	DistillateFuelOil	2013	20.9423243795
S11	DistillateFuelOil	2014	21.4555997895
S11	DistillateFuelOil	2015	22.256194363
S11	DistillateFuelOil	2016	23.0195886975
S11	DistillateFuelOil	2017	24.05766156975
S11	DistillateFuelOil	2018	25.1298849345
S11	DistillateFuelOil	2019	25.794372113
S11	DistillateFuelOil	2020	26.48537798225
S11	DistillateFuelOil	2021	27.19241377625
S11	DistillateFuelOil	2022	27.19241377625
S11	DistillateFuelOil	2023	27.3283758455
S11	DistillateFuelOil	2024	27.465017725
S11	DistillateFuelOil	2025	27.60234281375
S11	DistillateFuelOil	2026	27.74035452875
S11	DistillateFuelOil	2027	27.8790563
S11	DistillateFuelOil	2028	28.01845158225
S11	DistillateFuelOil	2029	28.15854384025
S11	DistillateFuelOil	2030	28.2993365595
S11	Water	2011	0
S11	Water	2012	0
S11	Water	2013	0
S11	Water	2014	0
S11	Water	2015	0
S11	Water	2016	0
S11	Water	2017	0
S11	Water	2018	0
S11	Water	2019	0
S11	Water	2020	0
S11	Water	2021	0
S11	Water	2022	0
S11	Water	2023	0
S11	Water	2024	0
S11	Water	2025	0
S11	Water	2026	0
S11	Water	2027	0
S11	Water	2028	0
S11	Water	2029	0
S11	Water	2030	0
S12	DistillateFuelOil	2011	25.77959201
S12	DistillateFuelOil	2012	25.62201011
S12	DistillateFuelOil	2013	26.57357175
S12	DistillateFuelOil	2014	27.2248634
S12	DistillateFuelOil	2015	28.24073236
S12	DistillateFuelOil	2016	29.2093982
S12	DistillateFuelOil	2017	30.52660174
S12	DistillateFuelOil	2018	31.88713862
S12	DistillateFuelOil	2019	32.73030184
S12	DistillateFuelOil	2020	33.60711445
S12	DistillateFuelOil	2021	34.50426732
S12	DistillateFuelOil	2022	34.50426732
S12	DistillateFuelOil	2023	34.67678866
S12	DistillateFuelOil	2024	34.8501726
S12	DistillateFuelOil	2025	35.02442346
S12	DistillateFuelOil	2026	35.19954558
S12	DistillateFuelOil	2027	35.37554331
S12	DistillateFuelOil	2028	35.55242102
S12	DistillateFuelOil	2029	35.73018313
S12	DistillateFuelOil	2030	35.90883405
S12	Water	2011	0
S12	Water	2012	0
S12	Water	2013	0
S12	Water	2014	0
S12	Water	2015	0
S12	Water	2016	0
S12	Water	2017	0
S12	Water	2018	0
S12	Water	2019	0
S12	Water	2020	0
S12	Water	2021	0
S12	Water	2022	0
S12	Water	2023	0
S12	Water	2024	0
S12	Water	2025	0
S12	Water	2026	0
S12	Water	2027	0
S12	Water	2028	0
S12	Water	2029	0
S12	Water	2030	0
S13	Coal	2011	4.73288818366666
S13	Coal	2012	4.96466035233334
S13	Coal	2013	5.17347521733333
S13	Coal	2014	4.733139606
S13	Coal	2015	4.78666600899999
S13	Coal	2016	4.97365211333334
S13	Coal	2017	5.17199923366667
S13	Coal	2018	5.39955435933334
S13	Coal	2019	5.57681012433333
S13	Coal	2020	5.65776721566667
S13	Coal	2021	5.72926601066666
S13	Coal	2022	5.72926601066666
S13	Coal	2023	5.81520500033333
S13	Coal	2024	5.90243307566667
S13	Coal	2025	5.990969572
S13	Coal	2026	6.08083411499999
S13	Coal	2027	6.17204662733334
S13	Coal	2028	6.26462732666667
S13	Coal	2029	6.35859673633334
S13	Coal	2030	6.45397568733333
S13	DistillateFuelOil	2011	20.31659813225
S13	DistillateFuelOil	2012	20.192409661
S13	DistillateFuelOil	2013	20.9423243795
S13	DistillateFuelOil	2014	21.4555997895
S13	DistillateFuelOil	2015	22.256194363
S13	DistillateFuelOil	2016	23.0195886975
S13	DistillateFuelOil	2017	24.05766156975
S13	DistillateFuelOil	2018	25.1298849345
S13	DistillateFuelOil	2019	25.794372113
S13	DistillateFuelOil	2020	26.48537798225
S13	DistillateFuelOil	2021	27.19241377625
S13	DistillateFuelOil	2022	27.19241377625
S13	DistillateFuelOil	2023	27.3283758455
S13	DistillateFuelOil	2024	27.465017725
S13	DistillateFuelOil	2025	27.60234281375
S13	DistillateFuelOil	2026	27.74035452875
S13	DistillateFuelOil	2027	27.8790563
S13	DistillateFuelOil	2028	28.01845158225
S13	DistillateFuelOil	2029	28.15854384025
S13	DistillateFuelOil	2030	28.2993365595
S13	Gas	2011	16.9618917
S13	Gas	2012	17.61766557
S13	Gas	2013	7.250904966
S13	Gas	2014	7.98611698
S13	Gas	2015	8.725411334
S13	Gas	2016	9.45056088
S13	Gas	2017	10.14204218
S13	Gas	2018	10.83797634
S13	Gas	2019	11.52998691
S13	Gas	2020	12.21095061
S13	Gas	2021	12.87534862
S13	Gas	2022	12.87534862
S13	Gas	2023	13.0041021
S13	Gas	2024	13.13414312
S13	Gas	2025	13.26548455
S13	Gas	2026	13.3981394
S13	Gas	2027	13.53212079
S13	Gas	2028	13.667442
S13	Gas	2029	13.80411642
S13	Gas	2030	13.94215759
S14	Bio_Liquid	2011	2.27
S14	Bio_Liquid	2012	2.32675
S14	Bio_Liquid	2013	2.38491875
S14	Bio_Liquid	2014	2.44454171875
S14	Bio_Liquid	2015	2.50565526171875
S14	Bio_Liquid	2016	2.56829664326172
S14	Bio_Liquid	2017	2.63250405934326
S14	Bio_Liquid	2018	2.69831666082684
S14	Bio_Liquid	2019	2.76577457734751
S14	Bio_Liquid	2020	2.8349189417812
S14	Bio_Liquid	2021	2.90579191532573
S14	Bio_Liquid	2022	2.97843671320888
S14	Bio_Liquid	2023	3.0528976310391
S14	Bio_Liquid	2024	3.12922007181507
S14	Bio_Liquid	2025	3.20745057361045
S14	Bio_Liquid	2026	3.28763683795071
S14	Bio_Liquid	2027	3.36982775889948
S14	Bio_Liquid	2028	3.45407345287197
S14	Bio_Liquid	2029	3.54042528919377
S14	Bio_Liquid	2030	3.62893592142361
S14	Bio_Solid	2011	2.27
S14	Bio_Solid	2012	2.32675
S14	Bio_Solid	2013	2.38491875
S14	Bio_Solid	2014	2.44454171875
S14	Bio_Solid	2015	2.50565526171875
S14	Bio_Solid	2016	2.56829664326172
S14	Bio_Solid	2017	2.63250405934326
S14	Bio_Solid	2018	2.69831666082684
S14	Bio_Solid	2019	2.76577457734751
S14	Bio_Solid	2020	2.8349189417812
S14	Bio_Solid	2021	2.90579191532573
S14	Bio_Solid	2022	2.97843671320888
S14	Bio_Solid	2023	3.0528976310391
S14	Bio_Solid	2024	3.12922007181507
S14	Bio_Solid	2025	3.20745057361045
S14	Bio_Solid	2026	3.28763683795071
S14	Bio_Solid	2027	3.36982775889948
S14	Bio_Solid	2028	3.45407345287197
S14	Bio_Solid	2029	3.54042528919377
S14	Bio_Solid	2030	3.62893592142361
S14	Coal	2011	4.73288818366666
S14	Coal	2012	4.96466035233334
S14	Coal	2013	5.17347521733333
S14	Coal	2014	4.733139606
S14	Coal	2015	4.78666600899999
S14	Coal	2016	4.97365211333334
S14	Coal	2017	5.17199923366667
S14	Coal	2018	5.39955435933334
S14	Coal	2019	5.57681012433333
S14	Coal	2020	5.65776721566667
S14	Coal	2021	5.72926601066666
S14	Coal	2022	5.72926601066666
S14	Coal	2023	5.81520500033333
S14	Coal	2024	5.90243307566667
S14	Coal	2025	5.990969572
S14	Coal	2026	6.08083411499999
S14	Coal	2027	6.17204662733334
S14	Coal	2028	6.26462732666667
S14	Coal	2029	6.35859673633334
S14	Coal	2030	6.45397568733333
S14	DistillateFuelOil	2011	24.13758723
S14	DistillateFuelOil	2012	23.99004237
S14	DistillateFuelOil	2013	24.88099525
S14	DistillateFuelOil	2014	25.49080354
S14	DistillateFuelOil	2015	26.44196777
S14	DistillateFuelOil	2016	27.34893542
S14	DistillateFuelOil	2017	28.58224103
S14	DistillateFuelOil	2018	29.85611991
S14	DistillateFuelOil	2019	30.6455787
S14	DistillateFuelOil	2020	31.46654364
S14	DistillateFuelOil	2021	32.30655327
S14	DistillateFuelOil	2022	32.30655327
S14	DistillateFuelOil	2023	32.46808603
S14	DistillateFuelOil	2024	32.63042646
S14	DistillateFuelOil	2025	32.79357859
S14	DistillateFuelOil	2026	32.95754649
S14	DistillateFuelOil	2027	33.12233422
S14	DistillateFuelOil	2028	33.28794589
S14	DistillateFuelOil	2029	33.45438562
S14	DistillateFuelOil	2030	33.62165755
S14	Wind	2011	0
S14	Wind	2012	0
S14	Wind	2013	0
S14	Wind	2014	0
S14	Wind	2015	0
S14	Wind	2016	0
S14	Wind	2017	0
S14	Wind	2018	0
S14	Wind	2019	0
S14	Wind	2020	0
S14	Wind	2021	0
S14	Wind	2022	0
S14	Wind	2023	0
S14	Wind	2024	0
S14	Wind	2025	0
S14	Wind	2026	0
S14	Wind	2027	0
S14	Wind	2028	0
S14	Wind	2029	0
S14	Wind	2030	0
S15	Coal	2011	4.722400691
S15	Coal	2012	4.95365928
S15	Coal	2013	5.162011437
S15	Coal	2014	4.722651555
S15	Coal	2015	4.776059351
S15	Coal	2016	4.962631116
S15	Coal	2017	5.160538724
S15	Coal	2018	5.387589616
S15	Coal	2019	5.564452603
S15	Coal	2020	5.645230305
S15	Coal	2021	5.716570667
S15	Coal	2022	5.716570667
S15	Coal	2023	5.802319227
S15	Coal	2024	5.889354015
S15	Coal	2025	5.977694326
S15	Coal	2026	6.06735974
S15	Coal	2027	6.158370137
S15	Coal	2028	6.250745689
S15	Coal	2029	6.344506874
S15	Coal	2030	6.439674477
S15	DistillateFuelOil	2011	20.31659813225
S15	DistillateFuelOil	2012	20.192409661
S15	DistillateFuelOil	2013	20.9423243795
S15	DistillateFuelOil	2014	21.4555997895
S15	DistillateFuelOil	2015	22.256194363
S15	DistillateFuelOil	2016	23.0195886975
S15	DistillateFuelOil	2017	24.05766156975
S15	DistillateFuelOil	2018	25.1298849345
S15	DistillateFuelOil	2019	25.794372113
S15	DistillateFuelOil	2020	26.48537798225
S15	DistillateFuelOil	2021	27.19241377625
S15	DistillateFuelOil	2022	27.19241377625
S15	DistillateFuelOil	2023	27.3283758455
S15	DistillateFuelOil	2024	27.465017725
S15	DistillateFuelOil	2025	27.60234281375
S15	DistillateFuelOil	2026	27.74035452875
S15	DistillateFuelOil	2027	27.8790563
S15	DistillateFuelOil	2028	28.01845158225
S15	DistillateFuelOil	2029	28.15854384025
S15	DistillateFuelOil	2030	28.2993365595
S15	ResidualFuelOil	2011	20.55951688
S15	ResidualFuelOil	2012	20.43384353
S15	ResidualFuelOil	2013	21.19272472
S15	ResidualFuelOil	2014	21.71213721
S15	ResidualFuelOil	2015	22.52230422
S15	ResidualFuelOil	2016	23.2948262
S15	ResidualFuelOil	2017	24.34531096
S15	ResidualFuelOil	2018	25.43035454
S15	ResidualFuelOil	2019	26.10278677
S15	ResidualFuelOil	2020	26.80205477
S15	ResidualFuelOil	2021	27.51754436
S15	ResidualFuelOil	2022	27.51754436
S15	ResidualFuelOil	2023	27.65513208
S15	ResidualFuelOil	2024	27.79340774
S15	ResidualFuelOil	2025	27.93237478
S15	ResidualFuelOil	2026	28.07203665
S15	ResidualFuelOil	2027	28.21239683
S15	ResidualFuelOil	2028	28.35345882
S15	ResidualFuelOil	2029	28.49522611
S15	ResidualFuelOil	2030	28.63770224
S15	Water	2011	0
S15	Water	2012	0
S15	Water	2013	0
S15	Water	2014	0
S15	Water	2015	0
S15	Water	2016	0
S15	Water	2017	0
S15	Water	2018	0
S15	Water	2019	0
S15	Water	2020	0
S15	Water	2021	0
S15	Water	2022	0
S15	Water	2023	0
S15	Water	2024	0
S15	Water	2025	0
S15	Water	2026	0
S15	Water	2027	0
S15	Water	2028	0
S15	Water	2029	0
S15	Water	2030	0
S15	Wind	2011	0
S15	Wind	2012	0
S15	Wind	2013	0
S15	Wind	2014	0
S15	Wind	2015	0
S15	Wind	2016	0
S15	Wind	2017	0
S15	Wind	2018	0
S15	Wind	2019	0
S15	Wind	2020	0
S15	Wind	2021	0
S15	Wind	2022	0
S15	Wind	2023	0
S15	Wind	2024	0
S15	Wind	2025	0
S15	Wind	2026	0
S15	Wind	2027	0
S15	Wind	2028	0
S15	Wind	2029	0
S15	Wind	2030	0
S16	Coal	2011	4.73288818366666
S16	Coal	2012	4.96466035233334
S16	Coal	2013	5.17347521733333
S16	Coal	2014	4.733139606
S16	Coal	2015	4.78666600899999
S16	Coal	2016	4.97365211333334
S16	Coal	2017	5.17199923366667
S16	Coal	2018	5.39955435933334
S16	Coal	2019	5.57681012433333
S16	Coal	2020	5.65776721566667
S16	Coal	2021	5.72926601066666
S16	Coal	2022	5.72926601066666
S16	Coal	2023	5.81520500033333
S16	Coal	2024	5.90243307566667
S16	Coal	2025	5.990969572
S16	Coal	2026	6.08083411499999
S16	Coal	2027	6.17204662733334
S16	Coal	2028	6.26462732666667
S16	Coal	2029	6.35859673633334
S16	Coal	2030	6.45397568733333
S16	DistillateFuelOil	2011	23.16707445
S16	DistillateFuelOil	2012	23.02546198
S16	DistillateFuelOil	2013	23.88059185
S16	DistillateFuelOil	2014	24.46588126
S16	DistillateFuelOil	2015	25.37880153
S16	DistillateFuelOil	2016	26.24930224
S16	DistillateFuelOil	2017	27.43301968
S16	DistillateFuelOil	2018	28.65567903
S16	DistillateFuelOil	2019	29.41339564
S16	DistillateFuelOil	2020	30.20135159
S16	DistillateFuelOil	2021	31.00758652
S16	DistillateFuelOil	2022	31.00758652
S16	DistillateFuelOil	2023	31.16262445
S16	DistillateFuelOil	2024	31.31843757
S16	DistillateFuelOil	2025	31.47502976
S16	DistillateFuelOil	2026	31.63240491
S16	DistillateFuelOil	2027	31.79056693
S16	DistillateFuelOil	2028	31.94951977
S16	DistillateFuelOil	2029	32.10926737
S16	DistillateFuelOil	2030	32.2698137
S17	Coal	2011	4.73288818366666
S17	Coal	2012	4.96466035233334
S17	Coal	2013	5.17347521733333
S17	Coal	2014	4.733139606
S17	Coal	2015	4.78666600899999
S17	Coal	2016	4.97365211333334
S17	Coal	2017	5.17199923366667
S17	Coal	2018	5.39955435933334
S17	Coal	2019	5.57681012433333
S17	Coal	2020	5.65776721566667
S17	Coal	2021	5.72926601066666
S17	Coal	2022	5.72926601066666
S17	Coal	2023	5.81520500033333
S17	Coal	2024	5.90243307566667
S17	Coal	2025	5.990969572
S17	Coal	2026	6.08083411499999
S17	Coal	2027	6.17204662733334
S17	Coal	2028	6.26462732666667
S17	Coal	2029	6.35859673633334
S17	Coal	2030	6.45397568733333
S17	DistillateFuelOil	2011	24.48179707
S17	DistillateFuelOil	2012	24.33214815
S17	DistillateFuelOil	2013	25.23580632
S17	DistillateFuelOil	2014	25.85431068
S17	DistillateFuelOil	2015	26.81903881
S17	DistillateFuelOil	2016	27.73894012
S17	DistillateFuelOil	2017	28.98983307
S17	DistillateFuelOil	2018	30.28187786
S17	DistillateFuelOil	2019	31.08259461
S17	DistillateFuelOil	2020	31.91526676
S17	DistillateFuelOil	2021	32.76725521
S17	DistillateFuelOil	2022	32.76725521
S17	DistillateFuelOil	2023	32.93109149
S17	DistillateFuelOil	2024	33.09574694
S17	DistillateFuelOil	2025	33.26122568
S17	DistillateFuelOil	2026	33.42753181
S17	DistillateFuelOil	2027	33.59466946
S17	DistillateFuelOil	2028	33.76264281
S17	DistillateFuelOil	2029	33.93145603
S17	DistillateFuelOil	2030	34.10111331
S17	Gas	2011	3.799445497
S17	Gas	2012	3.953282272
S17	Gas	2013	8.569275
S17	Gas	2014	9.339693174
S17	Gas	2015	10.11438917
S17	Gas	2016	10.87426303
S17	Gas	2017	11.59885641
S17	Gas	2018	12.32811589
S17	Gas	2019	13.05326389
S17	Gas	2020	13.76683603
S17	Gas	2021	14.46304921
S17	Gas	2022	14.46304921
S17	Gas	2023	14.6076797
S17	Gas	2024	14.7537565
S17	Gas	2025	14.90129406
S17	Gas	2026	15.050307
S17	Gas	2027	15.20081007
S17	Gas	2028	15.35281818
S17	Gas	2029	15.50634636
S17	Gas	2030	15.66140982
S17	Solar	2011	0
S17	Solar	2012	0
S17	Solar	2013	0
S17	Solar	2014	0
S17	Solar	2015	0
S17	Solar	2016	0
S17	Solar	2017	0
S17	Solar	2018	0
S17	Solar	2019	0
S17	Solar	2020	0
S17	Solar	2021	0
S17	Solar	2022	0
S17	Solar	2023	0
S17	Solar	2024	0
S17	Solar	2025	0
S17	Solar	2026	0
S17	Solar	2027	0
S17	Solar	2028	0
S17	Solar	2029	0
S17	Solar	2030	0
S17	Wind	2011	0
S17	Wind	2012	0
S17	Wind	2013	0
S17	Wind	2014	0
S17	Wind	2015	0
S17	Wind	2016	0
S17	Wind	2017	0
S17	Wind	2018	0
S17	Wind	2019	0
S17	Wind	2020	0
S17	Wind	2021	0
S17	Wind	2022	0
S17	Wind	2023	0
S17	Wind	2024	0
S17	Wind	2025	0
S17	Wind	2026	0
S17	Wind	2027	0
S17	Wind	2028	0
S17	Wind	2029	0
S17	Wind	2030	0
S18	Bio_Solid	2011	2.27
S18	Bio_Solid	2012	2.32675
S18	Bio_Solid	2013	2.38491875
S18	Bio_Solid	2014	2.44454171875
S18	Bio_Solid	2015	2.50565526171875
S18	Bio_Solid	2016	2.56829664326172
S18	Bio_Solid	2017	2.63250405934326
S18	Bio_Solid	2018	2.69831666082684
S18	Bio_Solid	2019	2.76577457734751
